date,value
2020-04-10,0.8320050239562988
2020-04-11,0.9510539770126343
2020-04-12,0.7854480147361755
2020-04-13,0.8907600045204163
2020-04-14,0.7778319716453552
2020-04-15,0.6692889928817749
2020-04-16,0.6308789849281311
2020-04-17,0.6893119812011719
2020-04-18,0.6607279777526855
2020-04-19,0.6815159916877747
2020-04-20,0.6129480004310608
2020-04-21,0.5413870215415955
2020-04-22,0.5811660289764404
2020-04-23,0.6853470206260681
2020-04-24,0.6240209937095642
2020-04-25,0.6305279731750488
2020-04-26,0.6532149910926819
2020-04-27,0.6357139945030212
2020-04-28,0.5782529711723328
2020-04-29,0.6622859835624695
2020-04-30,0.7471950054168701
2020-05-01,0.6910449862480164
2020-05-02,0.7272679805755615
2020-05-03,0.7147960066795349
2020-05-04,0.6796249747276306
2020-05-05,0.6734399795532227
2020-05-06,0.6424540281295776
2020-05-07,0.6225839853286743
2020-05-08,0.6129779815673828
2020-05-09,0.6040419936180115
2020-05-10,0.6044610142707825
2020-05-11,0.5362550020217896
2020-05-12,0.5133910179138184
2020-05-13,0.5383719801902771
2020-05-14,0.5505319833755493
2020-05-15,0.5691930055618286
2020-05-16,0.5589810013771057
2020-05-17,0.5952280163764954
2020-05-18,0.6126819849014282
2020-05-19,0.6509739756584167
2020-05-20,0.6224750280380249
2020-05-21,0.579692006111145
2020-05-22,0.6052389740943909
2020-05-23,0.6374149918556213
2020-05-24,0.6132889986038208
2020-05-25,0.5485699772834778
2020-05-26,0.5991039872169495
2020-05-27,0.5733069777488708
2020-05-28,0.5908839702606201
2020-05-29,0.5746989846229553
2020-05-30,0.5813549757003784
2020-05-31,0.5879030227661133
2020-06-01,0.5734720230102539
2020-06-02,0.5771420001983643
2020-06-03,0.5646690130233765
2020-06-04,0.5868669748306274
2020-06-05,0.5872989892959595
2020-06-06,0.6610710024833679
2020-06-07,0.6224430203437805
2020-06-08,0.6150779724121094
2020-06-09,0.6677839756011963
2020-06-10,0.6580380201339722
2020-06-11,0.6448879837989807
2020-06-12,0.574059009552002
2020-06-13,0.5939480066299438
2020-06-14,0.6109269857406616
2020-06-15,0.5883730053901672
2020-06-16,0.5705789923667908
2020-06-17,0.5854970216751099
2020-06-18,0.5815820097923279
2020-06-19,0.6224070191383362
2020-06-20,0.6825230121612549
2020-06-21,0.6461349725723267
2020-06-22,0.6725770235061646
2020-06-23,0.7267730236053467
2020-06-24,0.7085300087928772
2020-06-25,0.7371000051498413
2020-06-26,0.7125309705734253
2020-06-27,0.7395970225334167
2020-06-28,0.7135480046272278
2020-06-29,0.7984949946403503
2020-06-30,0.8530219793319702
2020-07-01,0.8633639812469482
2020-07-02,0.8321160078048706
2020-07-03,0.7820360064506531
2020-07-04,0.7679409980773926
2020-07-05,0.7801010012626648
2020-07-06,0.6916639804840088
2020-07-07,0.7078580260276794
2020-07-08,0.7530480027198792
2020-07-09,0.7940179705619812
2020-07-10,0.8533040285110474
2020-07-11,0.9135599732398987
2020-07-12,0.9238560199737549
2020-07-13,1.0167160034179688
2020-07-14,1.172476053237915
2020-07-15,1.147523045539856
2020-07-16,1.28403902053833
2020-07-17,0.870760977268219
2020-07-18,0.9775149822235107
2020-07-19,0.9680039882659912
2020-07-20,0.9205150008201599
2020-07-21,0.8729280233383179
2020-07-22,0.9771980047225952
2020-07-23,1.0461549758911133
2020-07-24,1.0498440265655518
2020-07-25,0.9954400062561035
2020-07-26,1.2447279691696167
2020-07-27,1.5650980472564697
2020-07-28,1.7841110229492188
2020-07-29,1.785662055015564
2020-07-30,1.6582889556884766
2020-07-31,1.6868070363998413
2020-08-01,1.5327589511871338
2020-08-02,1.5299099683761597
2020-08-03,1.7322900295257568
2020-08-04,1.8000119924545288
2020-08-05,1.870736002922058
2020-08-06,1.7545499801635742
2020-08-07,2.2031660079956055
2020-08-08,2.0838890075683594
2020-08-09,2.4715559482574463
2020-08-10,2.6652278900146484
2020-08-11,3.131042003631592
2020-08-12,3.307957887649536
2020-08-13,3.770703077316284
2020-08-14,3.7601680755615234
2020-08-15,3.412554979324341
2020-08-16,3.185405969619751
2020-08-17,3.385653018951416
2020-08-18,3.104469060897827
2020-08-19,3.3286960124969482
2020-08-20,2.899040937423706
2020-08-21,3.2097179889678955
2020-08-22,2.945307970046997
2020-08-23,3.0208630561828613
2020-08-24,3.3122220039367676
2020-08-25,3.3496639728546143
2020-08-26,3.2660410404205322
2020-08-27,3.5578439235687256
2020-08-28,3.4524950981140137
2020-08-29,4.01421594619751
2020-08-30,3.970010995864868
2020-08-31,4.4216790199279785
2020-09-01,4.781050205230713
2020-09-02,4.3526930809021
2020-09-03,4.168772220611572
2020-09-04,3.523390054702759
2020-09-05,3.5509839057922363
2020-09-06,2.6003170013427734
2020-09-07,3.0860838890075684
2020-09-08,2.927628993988037
2020-09-09,2.4711780548095703
2020-09-10,3.636378049850464
2020-09-11,3.4673349857330322
2020-09-12,3.4191019535064697
2020-09-13,3.336380958557129
2020-09-14,3.2315258979797363
2020-09-15,3.2691330909729004
2020-09-16,2.9393069744110107
2020-09-17,2.5453989505767822
2020-09-18,2.891874074935913
2020-09-19,3.1117470264434814
2020-09-20,3.0310280323028564
2020-09-21,2.8709030151367188
2020-09-22,2.7736880779266357
2020-09-23,2.9303550720214844
2020-09-24,2.838120937347412
2020-09-25,3.1455440521240234
2020-09-26,3.1880300045013428
2020-09-27,3.133837938308716
2020-09-28,3.152704954147339
2020-09-29,2.9583609104156494
2020-09-30,2.9490740299224854
2020-10-01,2.8981618881225586
2020-10-02,2.864197015762329
