date,value
2020-10-01,4.014051914215088
2020-10-02,4.2617998123168945
2020-10-03,3.7836039066314697
2020-10-04,3.797646999359131
2020-10-05,3.6689250469207764
2020-10-06,3.416883945465088
2020-10-07,2.8423221111297607
2020-10-08,2.79732608795166
2020-10-09,3.2856600284576416
2020-10-10,3.0818119049072266
2020-10-11,3.3312389850616455
2020-10-12,3.379020929336548
2020-10-13,3.2616729736328125
2020-10-14,3.5001790523529053
2020-10-15,3.0773489475250244
2020-10-16,2.9083828926086426
2020-10-17,3.0373730659484863
2020-10-18,2.99507999420166
2020-10-19,3.274674892425537
2020-10-20,3.1735830307006836
2020-10-21,2.8618969917297363
2020-10-22,2.9408481121063232
2020-10-23,3.0440731048583984
2020-10-24,3.012190103530884
2020-10-25,2.9432570934295654
2020-10-26,2.775747060775757
2020-10-27,2.725903034210205
2020-10-28,2.8223989009857178
2020-10-29,2.6761159896850586
2020-10-30,2.541616916656494
2020-10-31,2.414167881011963
2020-11-01,2.266427993774414
2020-11-02,2.379304885864258
2020-11-03,2.2542600631713867
2020-11-04,2.1343250274658203
2020-11-05,1.930122971534729
2020-11-06,2.206115961074829
2020-11-07,2.550795078277588
2020-11-08,2.4664969444274902
2020-11-09,2.8486170768737793
2020-11-10,2.6768639087677
2020-11-11,3.0075440406799316
2020-11-12,2.912374973297119
2020-11-13,2.9301419258117676
2020-11-14,3.8796589374542236
2020-11-15,3.8091070652008057
2020-11-16,3.862006902694702
2020-11-17,3.759260892868042
2020-11-18,3.8034539222717285
2020-11-19,3.4636800289154053
2020-11-20,3.733059883117676
2020-11-21,3.840914011001587
2020-11-22,3.812230110168457
2020-11-23,3.659053087234497
2020-11-24,4.189349174499512
2020-11-25,4.06528377532959
2020-11-26,3.6820170879364014
2020-11-27,3.433835983276367
2020-11-28,3.3169469833374023
2020-11-29,3.4702649116516113
2020-11-30,3.5519440174102783
2020-12-01,3.7726120948791504
2020-12-02,3.555058002471924
2020-12-03,3.9400699138641357
2020-12-04,3.892267942428589
2020-12-05,3.528135061264038
2020-12-06,3.6818699836730957
2020-12-07,3.653027057647705
2020-12-08,3.764225959777832
2020-12-09,3.2854061126708984
2020-12-10,3.355832099914551
2020-12-11,3.2438650131225586
2020-12-12,2.9701499938964844
2020-12-13,3.122936964035034
2020-12-14,3.3385589122772217
2020-12-15,3.484302043914795
2020-12-16,3.3311800956726074
2020-12-17,3.5287249088287354
2020-12-18,3.692718029022217
2020-12-19,3.7654759883880615
2020-12-20,3.9635989665985107
2020-12-21,3.7662129402160645
2020-12-22,3.5201950073242188
2020-12-23,3.729353904724121
2020-12-24,3.315537929534912
2020-12-25,3.5214829444885254
2020-12-26,3.503561019897461
2020-12-27,3.4068920612335205
2020-12-28,3.5948688983917236
2020-12-29,3.7275469303131104
2020-12-30,3.6703310012817383
2020-12-31,4.137220859527588
2021-01-01,5.166861057281494
2021-01-02,4.734602928161621
2021-01-03,4.846653938293457
2021-01-04,5.473822116851807
2021-01-05,5.4190778732299805
2021-01-06,6.283923149108887
2021-01-07,6.410783767700195
2021-01-08,6.266411781311035
2021-01-09,5.888730049133301
2021-01-10,6.249646186828613
2021-01-11,5.992303848266602
2021-01-12,5.244943141937256
2021-01-13,5.544743061065674
2021-01-14,6.325997829437256
2021-01-15,6.898014068603516
2021-01-16,7.358147144317627
2021-01-17,8.430259704589844
2021-01-18,8.665497779846191
2021-01-19,9.2075834274292
2021-01-20,8.62317943572998
2021-01-21,8.9860258102417
2021-01-22,7.590458869934082
2021-01-23,8.705842018127441
2021-01-24,9.309423446655273
2021-01-25,12.027857780456543
2021-01-26,11.339468955993652
2021-01-27,13.860127449035645
2021-01-28,14.825081825256348
2021-01-29,14.193649291992188
2021-01-30,15.677453994750977
2021-01-31,19.486671447753906
2021-02-01,17.69935417175293
2021-02-02,20.4313907623291
2021-02-03,19.06243324279785
2021-02-04,19.77549934387207
2021-02-05,20.139793395996094
2021-02-06,21.177589416503906
2021-02-07,19.282339096069336
2021-02-08,18.670705795288086
2021-02-09,19.351045608520508
2021-02-10,19.522151947021484
2021-02-11,20.724428176879883
2021-02-12,21.54099464416504
2021-02-13,22.731830596923828
2021-02-14,21.80632209777832
2021-02-15,20.900590896606445
2021-02-16,20.044336318969727
2021-02-17,20.46384620666504
2021-02-18,21.488121032714844
2021-02-19,21.183181762695312
2021-02-20,20.072643280029297
2021-02-21,28.910551071166992
2021-02-22,28.816129684448242
2021-02-23,27.708213806152344
2021-02-24,24.651880264282227
2021-02-25,25.24555206298828
2021-02-26,23.416305541992188
2021-02-27,23.09899139404297
2021-02-28,23.508026123046875
2021-03-01,22.218503952026367
2021-03-02,25.491138458251953
2021-03-03,25.586437225341797
2021-03-04,25.42898941040039
2021-03-05,28.251190185546875
2021-03-06,28.311182022094727
2021-03-07,28.51609230041504
2021-03-08,34.283233642578125
2021-03-09,33.29075622558594
2021-03-10,32.876182556152344
2021-03-11,30.908435821533203
2021-03-12,31.04164695739746
2021-03-13,30.978612899780273
2021-03-14,32.50917053222656
2021-03-15,30.754146575927734
2021-03-16,29.83073616027832
2021-03-17,29.943737030029297
2021-03-18,31.24957847595215
2021-03-19,30.01091766357422
2021-03-20,33.32646179199219
2021-03-21,32.21406173706055
2021-03-22,32.724281311035156
2021-03-23,32.92839431762695
2021-03-24,31.05727767944336
2021-03-25,27.437551498413086
2021-03-26,26.646785736083984
2021-03-27,28.9278564453125
2021-03-28,28.135805130004883
2021-03-29,27.840293884277344
2021-03-30,29.11867332458496
2021-03-31,28.485998153686523
2021-04-01,27.98485565185547
2021-04-02,28.73680305480957
2021-04-03,30.163251876831055
2021-04-04,29.536935806274414
2021-04-05,31.0719051361084
2021-04-06,30.818172454833984
2021-04-07,31.292110443115234
2021-04-08,28.613697052001953
2021-04-09,30.219234466552734
2021-04-10,29.554414749145508
2021-04-11,29.769933700561523
2021-04-12,29.96845054626465
2021-04-13,36.67646408081055
2021-04-14,35.403629302978516
2021-04-15,36.14057540893555
2021-04-16,37.76399230957031
2021-04-17,36.234344482421875
2021-04-18,35.15216827392578
2021-04-19,31.634000778198242
2021-04-20,31.3869686126709
2021-04-21,31.984546661376953
2021-04-22,33.42213821411133
2021-04-23,34.00407409667969
2021-04-24,32.939048767089844
2021-04-25,30.13408660888672
2021-04-26,34.337921142578125
2021-04-27,38.18788146972656
2021-04-28,39.62831497192383
2021-04-29,42.849178314208984
2021-04-30,41.04032897949219
2021-05-01,40.64195251464844
2021-05-02,40.329345703125
2021-05-03,42.55731201171875
2021-05-04,42.289676666259766
2021-05-05,43.08332443237305
2021-05-06,42.44493865966797
2021-05-07,40.23377990722656
2021-05-08,39.7607421875
2021-05-09,40.474449157714844
2021-05-10,39.42240524291992
2021-05-11,36.35159683227539
2021-05-12,38.516666412353516
2021-05-13,36.96122741699219
2021-05-14,37.33851623535156
2021-05-15,40.40036392211914
2021-05-16,36.55339050292969
2021-05-17,36.562965393066406
2021-05-18,33.24620819091797
2021-05-19,35.07121276855469
2021-05-20,23.162841796875
2021-05-21,26.355510711669922
2021-05-22,21.96459197998047
2021-05-23,20.380586624145508
2021-05-24,16.7363338470459
2021-05-25,24.657163619995117
2021-05-26,25.16353988647461
2021-05-27,29.451658248901367
2021-05-28,28.47447967529297
2021-05-29,25.897546768188477
2021-05-30,23.175678253173828
2021-05-31,25.71764373779297
2021-06-01,28.274648666381836
2021-06-02,27.41344451904297
2021-06-03,27.642187118530273
2021-06-04,28.677934646606445
2021-06-05,26.461435317993164
2021-06-06,25.64622688293457
2021-06-07,25.90322494506836
